Time,X,Y,Z
09:19:03,2.570617437,21358013.0,2.569619656
09:19:03,2.569943428,3.520319939,2.570379734
09:19:03,2.570672989,3.520624161,2.570693016
09:19:03,2.5701015,3.520152807,2.570411444
09:19:03,2.570211172,3.519440651,2.569027662
09:19:03,2.570432425,3.519535065,2.569835424
09:19:03,2.570111275,3.519617558,2.569740057
09:19:03,2.569847584,3.519729137,2.568975925
09:19:03,2.570441484,3.519288301,2.56916213
09:19:03,2.571237326,3.519670963,2.569417715
09:19:03,2.570295095,3.520491123,2.569393635
09:19:03,2.570976496,3.52022934,2.56897068
09:19:03,2.57084465,3.520904303,2.569471359
09:19:03,2.570182562,3.52016139,2.56927371
09:19:03,2.570308924,3.520552874,2.571238518
09:19:03,2.570172787,3.519898176,2.570202589
09:19:03,2.57002306,3.52051568,2.569905758
09:19:03,2.568984985,3.520746231,2.569069624
09:19:03,2.570100307,3.519904613,2.570013762
09:19:03,2.5701859,3.52152729,2.569970608
09:19:03,2.569843054,3.52157712,2.569749594
09:19:03,2.57096386,3.521422863,2.569770098
09:19:03,2.569327116,3.519490719,2.56968379
09:19:04,2.570636749,3.51962781,2.569852114
09:19:04,2.570837498,3.519361734,2.570774078
09:19:04,2.571078777,3.519699097,2.571037054
09:19:05,2.570929766,3.519319773,2.570227146
09:19:05,2.570770979,3.521334171,2.569826126
09:19:05,2.570474386,3.520395041,2.570618391
09:19:05,2.56991601,3.520794153,2.570482969
09:19:05,2.571325302,3.521189213,2.569287777
09:19:05,2.5706141,3.520925283,2.569929361
09:19:05,2.570578098,3.520200729,2.569622517
09:19:05,2.569694281,3.519951105,2.570052385
09:19:05,2.570266247,3.520629168,2.570205212
09:19:05,2.570146084,3.520479679,2.569405079
09:19:05,2.570390701,3.519458294,2.569147587
09:19:05,2.571073294,3.520016193,2.569493294
09:19:05,2.570305586,3.51994133,2.570688963
09:19:05,2.569932222,3.520527601,2.571089745
09:19:05,2.56974721,3.520657539,2.570415497
09:19:05,2.570624828,3.520429134,2.570345879
09:19:05,2.569800615,3.520985126,2.568655252
09:19:05,2.570175171,3.520727634,2.569139481
09:19:05,2.570376635,3.521251678,2.569805622
09:19:05,2.571050167,3.52102375,2.568313122
09:19:05,2.570441961,3.521548271,2.56926322
09:19:05,2.569906712,3.519696474,2.569729567
09:19:05,2.569952011,3.518880606,2.569708347
09:19:05,2.569998264,3.51903224,2.570057869
09:19:05,2.569604635,3.519788504,2.569079638
09:19:25,2.569829702,3.520716429,2.569934607
