Time,X,Y,Z
13:38:07,707890.0,0.0,0.0
13:38:07,2.55257988,3.493235111,2.549395561
13:38:07,2.55335927,3.494072914,2.550266743
13:38:07,2.552568436,3.493787766,2.549383402
13:38:07,2.552497149,3.494472504,2.549916506
13:38:07,2.553447485,3.49386549,2.548863888
13:38:07,2.552533388,3.493613958,2.549175262
13:38:07,2.552913666,3.493525028,2.550564528
13:38:07,2.553120375,3.493830919,2.55012989
13:38:07,2.552298546,3.493756533,2.549407244
13:38:07,2.552333355,3.493754625,2.548171043
13:38:07,2.552389383,3.493753433,2.549610853
13:38:07,2.552971601,3.493672371,2.548782349
13:38:07,2.553095341,3.493458748,2.54949379
13:38:07,2.55191946,3.493128061,2.549942255
13:38:07,2.552551508,3.493261099,2.54990077
13:38:08,2.553039551,3.493918657,2.549572229
13:38:08,2.552903175,3.493348598,2.549779654
13:38:08,2.552639246,3.493412733,2.549268246
13:38:08,2.553319693,3.494462967,2.550298452
13:38:08,2.55234766,3.493966341,2.548326015
13:38:08,2.552375078,3.49398613,2.549931288
13:38:08,2.553518057,3.494513273,2.549551249
13:38:08,2.552752972,3.494191408,2.549756289
13:38:08,2.553343058,3.492958307,2.549556494
13:38:08,2.553186178,3.493486881,2.549966335
13:38:09,2.552843332,3.493535519,2.549461603
13:38:09,2.552831173,3.493550062,2.549700022
13:38:09,2.552409649,3.4931674,2.549987555
13:38:09,2.553522348,3.494149446,2.550174952
13:38:09,2.552762032,3.494301558,2.549255848
13:38:09,2.552940607,3.493940353,2.550932169
13:38:09,2.552898169,3.49373126,2.548456669
13:38:09,2.552970648,3.493443489,2.550060511
13:38:09,2.552581072,3.493806362,2.550521135
13:38:09,2.552838802,3.49375844,2.550029516
13:38:09,2.552896261,3.49357748,2.549780846
13:38:09,2.552125216,3.493900537,2.550032854
13:38:09,2.552893639,3.493293047,2.548008204
13:38:09,2.552492857,3.493030548,2.549896002
13:38:09,2.553499222,3.49364686,2.550035238
13:38:09,2.551649809,3.493940353,2.54954052
13:38:09,2.552964687,3.493230581,2.549118996
13:38:09,2.552803278,3.494454145,2.549047232
13:38:09,2.552926779,3.493680716,2.549639225
13:38:09,2.553136826,3.494188786,2.550131798
13:38:09,2.5524261,3.494584799,2.550405502
13:38:09,2.552609921,3.493196249,2.549606323
13:38:09,2.552412033,3.493966341,2.54980588
13:38:09,2.552815676,3.494048595,2.549372911
13:38:09,2.55270648,3.494715929,2.549758196
13:38:09,2.552742004,3.493786812,2.549945593
13:38:09,2.552689075,3.493493319,2.5491786
13:38:09,2.553162098,3.49343276,2.550301313
13:38:09,2.552481174,3.493459463,2.549979687
13:38:09,2.552992821,3.493641138,2.549348116
13:38:09,2.552209854,3.49357605,2.551157713
13:38:09,2.553169727,3.493792772,2.550696373
13:38:09,2.552687645,3.493965626,2.550011396
13:38:09,2.552497864,3.49409008,2.549289703
13:38:09,2.553215981,3.493771315,2.550218105
13:38:09,2.553030491,3.493589401,2.549712896
13:38:09,2.552272558,3.494277,2.550268412
13:38:09,2.553175688,3.493410826,2.549672127
13:38:09,2.552410126,3.494782448,2.549607515
13:38:09,2.552896261,3.494440556,2.550526857
13:38:09,2.552743435,3.494121313,2.550073862
13:38:09,2.552721262,3.493722916,2.549664497
13:38:09,2.552903891,3.493733644,2.548949718
13:38:09,2.552280188,3.494100094,2.54979682
13:38:09,2.552318573,3.493309498,2.550130367
13:38:09,2.552508116,3.494116783,2.549820185
13:38:09,2.553231716,3.493938446,2.54961133
13:38:09,2.552876949,3.49364543,2.549772978
13:38:09,2.553243399,3.493999004,2.550453424
13:38:09,2.553243399,3.493579865,2.549860239
13:38:09,2.552525759,3.49370265,2.550204754
13:38:09,2.55266428,3.493691444,2.550182819
13:38:09,2.552011251,3.493555784,2.550076723
13:38:09,2.552279711,3.493359566,2.550260305
13:38:09,2.552334547,3.49336791,2.550256491
13:38:09,2.55281949,3.493637323,2.549437046
13:38:09,2.552499771,3.493752241,2.549273491
13:38:09,2.552791595,3.493558884,2.549938202
13:38:09,2.552585125,3.493159771,2.549881458
13:38:10,2.552969456,3.494093895,2.549953461
13:38:10,2.551978827,3.493579388,2.549237728
13:38:10,2.552862644,3.494009256,2.549036503
13:38:10,2.552817345,3.493783951,2.550069094
13:38:10,2.552322388,3.493726492,2.550224781
13:38:10,2.552683592,3.493979931,2.550477982
13:38:10,2.552543163,3.493861675,2.550312996
13:38:10,2.552277803,3.493693113,2.549851894
