Time,X,Y,Z
17:34:59,2.561358452,34506.0,0.0
17:34:59,2.561692715,3.505489111,2.559113026
17:34:59,2.561421871,3.506470442,2.559152842
17:34:59,2.561953545,3.505581617,2.558556557
17:34:59,2.561257839,3.506400585,2.558411837
17:34:59,2.562174082,3.506116867,2.558499336
17:34:59,2.561582088,3.506046057,2.559716702
17:34:59,2.561197519,3.505465269,2.558442831
17:34:59,2.561732292,3.505453587,2.558402061
17:34:59,2.560804129,3.5058074,2.558283091
17:34:59,2.561451674,3.505280972,2.558424473
17:34:59,2.561087847,3.505975008,2.559010029
17:34:59,2.561890602,3.506325722,2.557967663
17:34:59,2.56085968,3.505811691,2.557605267
17:34:59,2.561220884,3.505117655,2.558173656
17:34:59,2.56022191,3.50567174,2.558307886
17:34:59,2.560513973,3.504969835,2.558681726
17:34:59,2.56063962,3.504935265,2.558792591
17:34:59,2.561419249,3.504393339,2.55723238
17:34:59,2.560837507,3.504386187,2.55737114
17:34:59,2.560799122,3.504148006,2.558029175
17:34:59,2.560459375,3.504312277,2.558720112
17:34:59,2.561475992,3.504593372,2.558466673
17:34:59,2.561193228,3.50418067,2.559176207
17:34:59,2.560644627,3.504473686,2.558186531
17:34:59,2.561524153,3.505113363,2.558284283
17:34:59,2.561034679,3.504862547,2.55897212
17:34:59,2.560908556,3.505202532,2.558191776
17:34:59,2.561632872,3.504893303,2.557489872
17:34:59,2.561355591,3.504426956,2.558142424
17:34:59,2.561597347,3.504323483,2.559086323
17:34:59,2.562119961,3.505509853,2.558637619
17:34:59,2.561741829,3.505661964,2.558474541
17:34:59,2.561454535,3.50526166,2.558932543
17:34:59,2.561708212,3.505463123,2.558863401
17:34:59,2.561315775,3.505922079,2.55954814
17:34:59,2.561362743,3.50565505,2.559120178
17:34:59,2.561561823,3.505713224,2.558129311
17:34:59,2.561211586,3.505960941,2.557724237
17:34:59,2.561423779,3.504311562,2.55881834
17:34:59,2.56157732,3.505143404,2.559144258
17:34:59,2.560996294,3.506070852,2.559032202
17:34:59,2.561738014,3.506453514,2.559081793
17:34:59,2.561551809,3.505545616,2.557984829
17:34:59,2.561377287,3.506832123,2.559086323
17:34:59,2.561764956,3.505903482,2.558195829
17:34:59,2.56176281,3.506431103,2.558741093
17:34:59,2.561392069,3.505949974,2.558043242
17:34:59,2.560829401,3.506151915,2.558740377
17:34:59,2.560455561,3.506332159,2.558670044
17:34:59,2.561342001,3.506226301,2.558581591
17:34:59,2.56152463,3.505984545,2.55891943
17:34:59,2.561637878,3.506164551,2.557757616
17:34:59,2.561205149,3.505375385,2.557175159
17:34:59,2.560989141,3.505064964,2.558660984
17:34:59,2.562087059,3.50604558,2.559065342
17:34:59,2.561452866,3.505854845,2.558174849
17:34:59,2.561461449,3.50505662,2.559157848
17:34:59,2.561367035,3.504981756,2.558917999
17:34:59,2.560314894,3.504221916,2.55740118
17:34:59,2.560374737,3.504694223,2.559152842
17:34:59,2.560318708,3.505591393,2.559177399
17:34:59,2.560999393,3.504865646,2.558881044
17:34:59,2.561004162,3.50470829,2.558301926
17:34:59,2.56157279,3.503897429,2.558527231
17:34:59,2.560803652,3.503372908,2.55852294
17:34:59,2.561458349,3.504215479,2.559641838
17:34:59,2.561384201,3.503262281,2.558158636
17:34:59,2.561445951,3.504206419,2.558470011
17:34:59,2.561187506,3.50351882,2.557297468
17:34:59,2.560409307,3.504287481,2.558707714
17:34:59,2.560966253,3.504273176,2.55757618
17:34:59,2.560726166,3.504873514,2.558359385
17:34:59,2.561139345,3.504815102,2.558081627
17:34:59,2.56176877,3.504789352,2.557924986
17:34:59,2.561667919,3.504499674,2.558815956
17:34:59,2.561097622,3.504944324,2.558126211
17:34:59,2.561201811,3.505142927,2.558129311
17:34:59,2.560717106,3.505487919,2.558010817
17:34:59,2.561300755,3.50604558,2.558224678
17:34:59,2.561708212,3.505599737,2.557999134
17:34:59,2.560467243,3.505663395,2.557605267
17:34:59,2.561354399,3.505645275,2.558144093
17:34:59,2.561356068,3.50603652,2.557413578
17:34:59,2.561231136,3.506453514,2.558482647
17:34:59,2.560957193,3.506899118,2.557368994
17:34:59,2.561464071,3.506525755,2.557942629
17:34:59,2.561517715,3.506514788,2.558860779
17:34:59,2.561116695,3.506666422,2.558083773
17:34:59,2.561432123,3.507152557,2.558419943
17:34:59,2.56111598,3.506730556,2.558063507
17:34:59,2.561658621,3.506608009,2.558289528
17:34:59,2.560684443,3.50611639,2.559189796
17:34:59,2.561304092,3.5058465,2.558858871
17:34:59,2.561242819,3.505725861,2.558162451
17:34:59,2.561412096,3.505401611,2.557884932
17:34:59,2.560620785,3.505054474,2.557538033
17:34:59,2.560614109,3.504877329,2.558162451
17:34:59,2.560945511,3.505289793,2.558380365
17:34:59,2.561170101,3.504960299,2.557492733
17:34:59,2.561315775,3.503746986,2.558344841
17:34:59,2.561091185,3.504642725,2.558320045
17:34:59,2.560734749,3.504803896,2.559062243
17:34:59,2.561860561,3.504983902,2.559046507
17:34:59,2.561603785,3.504673481,2.558109283
17:34:59,2.561404943,3.504103661,2.558841944
17:34:59,2.561220407,3.50443244,2.558227539
17:34:59,2.56080699,3.504474401,2.559459448
17:34:59,2.560862303,3.504347086,2.558733702
17:35:00,2.559952974,3.504625559,2.559350967
17:35:00,2.561496735,3.505897284,2.559011459
17:35:00,2.560322762,3.505097628,2.55808568
17:35:00,2.561425686,3.505520821,2.558408976
17:35:00,2.561123848,3.505535841,2.557468176
17:35:00,2.561848164,3.505605459,2.557865381
17:35:00,2.561790705,3.506023169,2.558410883
17:35:00,2.561675072,3.505768538,2.559124231
17:35:00,2.561121225,3.505288839,2.558264256
17:35:00,2.560670853,3.505793095,2.557578087
17:35:00,2.561774731,3.506497383,2.558191776
17:35:00,2.561862469,3.506208181,2.558572292
17:35:00,2.560717821,3.506957769,2.558350086
17:35:00,2.561247587,3.506159544,2.558053732
17:35:00,2.561352968,3.505386829,2.557576895
17:35:00,2.561766863,3.505385637,2.558133125
17:35:00,2.561364651,3.505737782,2.557678461
17:35:00,2.561486483,3.505491972,2.558550835
17:35:00,2.561007261,3.504805565,2.558082342
17:35:00,2.56153965,3.505372286,2.559775591
17:35:00,2.561335802,3.505369663,2.559120178
17:35:00,2.561826706,3.505004406,2.55889082
17:35:00,2.561434031,3.504805565,2.558485031
17:35:00,2.561392546,3.505735397,2.557517767
17:35:00,2.561224699,3.504838943,2.558043242
17:35:00,2.561485052,3.504837513,2.558867931
17:35:00,2.561622858,3.505231619,2.559122324
17:35:00,2.561068296,3.505460978,2.558008671
17:35:00,2.561486959,3.504635096,2.558561087
17:35:00,2.560965061,3.504559755,2.558946848
17:35:00,2.561023712,3.504864454,2.558998346
17:35:00,2.56197381,3.505116224,2.558020353
17:35:00,2.561322451,3.50544095,2.559862137
17:35:00,2.561633348,3.505717278,2.557832479
17:35:00,2.561618328,3.505683899,2.559012651
17:35:00,2.56093049,3.505181313,2.559493303
17:35:00,2.561103106,3.505460978,2.5577209
17:35:00,2.560238838,3.505455732,2.559690714
17:35:00,2.561040401,3.505665779,2.558156013
17:35:00,2.56136322,3.50631547,2.558423042
17:35:00,2.561056137,3.505172253,2.558554173
17:35:00,2.561421871,3.505485296,2.559107542
17:35:00,2.560946226,3.505701065,2.558643341
17:35:00,2.561544895,3.504883766,2.558849096
17:35:00,2.560661316,3.505499363,2.558873177
17:35:00,2.56137681,3.505729914,2.558303833
17:35:00,2.562011957,3.505464077,2.558126211
17:35:00,2.561248064,3.505864382,2.559560299
17:35:00,2.561004162,3.505350828,2.558147669
17:35:00,2.560785294,3.505505085,2.558299303
17:35:00,2.561212778,3.504884958,2.557686567
17:35:00,2.561332703,3.505366325,2.558191776
17:35:00,2.560926676,3.505469799,2.558635473
17:35:00,2.561107635,3.505801439,2.558217049
17:35:00,2.561223984,3.505133152,2.558546782
17:35:00,2.561496735,3.506291866,2.557982206
17:35:00,2.560530186,3.505251408,2.557337046
17:35:00,2.561039209,3.506243706,2.559493303
17:35:00,2.561749935,3.505568743,2.557554007
17:35:00,2.56093502,3.505964756,2.558128119
17:35:00,2.56119132,3.504915714,2.558013916
17:35:00,2.560974598,3.504915237,2.557797194
17:35:00,2.561624289,3.50603652,2.559504509
17:35:00,2.560810089,3.505350828,2.557624102
17:35:00,2.560770988,3.504601717,2.558625221
17:35:00,2.560807705,3.505163431,2.557543278
17:35:00,2.560959816,3.504924774,2.558810711
17:35:00,2.561172009,3.504772663,2.559685469
17:35:00,2.560898066,3.505587339,2.558395624
17:35:00,2.559995413,3.506172419,2.558329344
17:35:00,2.561371803,3.504946709,2.558741808
