Time,X,Y,Z
17:23:24,2.559889317,3.504920244,2.558639288
17:23:24,2.559704304,3.50500679,2.559842825
17:23:24,2.560071707,3.504743338,2.558743477
17:23:24,2.560026884,3.5042696,2.557883263
17:23:24,2.560702085,3.505563498,2.559548855
17:23:24,2.559676647,3.505331516,2.557702065
17:23:24,2.560233116,3.50604105,2.558598518
17:23:24,2.560776234,3.505525351,2.559239626
17:23:24,2.560665607,3.506464243,2.558755398
17:23:24,2.560852766,3.507244825,2.558653593
17:23:24,2.560658455,3.506151915,2.558842182
17:23:24,2.561525345,3.506707191,2.5599401
17:23:24,2.560884476,3.507006645,2.559333324
17:23:24,2.560939312,3.506451845,2.558103323
17:23:24,2.561127186,3.506145477,2.559019327
17:23:24,2.560074329,3.506089211,2.559222937
17:23:24,2.560081244,3.505460978,2.558778763
17:23:24,2.56036377,3.50498724,2.558000803
17:23:24,2.560811281,3.506100416,2.558037281
17:23:24,2.560725689,3.506108046,2.559511423
17:23:24,2.561397076,3.506474972,2.559240103
17:23:24,2.561165333,3.506958485,2.559875011
17:23:24,2.560376167,3.506791353,2.558929205
17:23:24,2.561315298,3.508010864,2.559947252
17:23:24,2.560972929,3.506881237,2.560457945
17:23:24,2.561126471,3.505194902,2.558863163
17:23:24,2.560151815,3.505519152,2.559061766
17:23:24,2.561336279,3.50713563,2.558729887
17:23:24,2.560857534,3.506453753,2.560605288
17:23:24,2.561148167,3.507333517,2.559256077
17:23:24,2.561093807,3.506921053,2.559117079
17:23:24,2.562011003,3.506074667,2.559857368
17:23:24,2.560684681,3.50665617,2.559218884
17:23:24,2.561036825,3.507621288,2.559118509
17:23:25,2.560613394,3.506378889,2.55956769
17:23:25,2.560829401,3.506676912,2.558933258
17:23:25,2.560682297,3.505993366,2.557802916
17:23:25,2.561168671,3.505665064,2.558902264
17:23:25,2.560795307,3.506797791,2.55975461
17:23:25,2.561003447,3.507121325,2.559574842
17:23:25,2.560774326,3.506261587,2.559999466
17:23:25,2.560851336,3.505896091,2.558897495
17:23:25,2.559816122,3.505894661,2.559621811
17:23:25,2.561408281,3.506687403,2.559831381
17:23:25,2.561711788,3.507404089,2.559685707
17:23:25,2.560863972,3.505836248,2.558911324
17:23:25,2.560129166,3.505703688,2.559389591
17:23:25,2.560886383,3.505965948,2.558671951
17:23:25,2.561006784,3.50602293,2.559346676
17:23:25,2.561422348,3.506630659,2.560043097
17:23:25,2.560556173,3.506066561,2.559571505
17:23:25,2.560684681,3.506956339,2.559155703
17:23:25,2.561477661,3.505605221,2.559528112
17:23:25,2.561180353,3.506303787,2.559762001
17:23:25,2.560417175,3.507023573,2.559473038
17:23:25,2.561511993,3.506729841,2.559906244
17:23:25,2.56018734,3.506869316,2.559077501
17:23:25,2.561355591,3.505930185,2.55846262
17:23:25,2.560776234,3.505497456,2.559384108
17:23:25,2.561342478,3.505990028,2.558992863
17:23:25,2.561167955,3.506904125,2.559507847
17:23:25,2.5607934,3.507092714,2.559646368
17:23:25,2.561469793,3.50722456,2.558903694
17:23:25,2.560556173,3.507099867,2.559392452
17:23:25,2.561355591,3.506947994,2.559277296
17:23:25,2.560706615,3.507039785,2.560156822
17:23:25,2.562125921,3.506390333,2.559980869
17:23:25,2.5613029,3.506491899,2.559760571
17:23:25,2.560509205,3.507044315,2.560146332
17:23:25,2.561059475,3.506528854,2.559253454
17:23:25,2.560819626,3.505817413,2.559190035
17:23:25,2.561194181,3.506695986,2.558518648
