Time,X,Y,Z
16:40:13,2.558105469,3.500050068,2.554209948
16:40:13,2.557286978,3.501212597,2.554592371
16:40:13,2.558548689,3.501711845,2.556045055
16:40:13,2.559722424,3.506018639,2.555261374
16:40:13,2.560319424,3.506155729,2.555661917
16:40:13,2.558626175,3.505627871,2.556517601
16:40:13,2.559256315,3.503602743,2.556539297
16:40:13,2.558913469,3.503582716,2.556714535
16:40:13,2.558866024,3.503288269,2.555676937
16:40:13,2.558598995,3.50378561,2.556479692
16:40:13,2.559642315,3.504075766,2.555553198
16:40:13,2.55907011,3.503643036,2.556391716
16:40:13,2.559375286,3.502542019,2.556071758
16:40:13,2.558623552,3.501970291,2.556604624
16:40:13,2.558433294,3.501748562,2.556254864
16:40:13,2.557532787,3.502398968,2.558801651
16:40:13,2.559047699,3.500735283,2.557973146
16:40:13,2.56011343,3.502872467,2.556307316
16:40:13,2.558339596,3.501823425,2.55466032
16:40:13,2.558256865,3.501838684,2.55403614
16:40:13,2.558981657,3.502416611,2.556143284
16:40:13,2.557995796,3.503756046,2.553849697
16:40:13,2.558911562,3.505038738,2.554097652
16:40:13,2.558941126,3.503791094,2.556174278
16:40:13,2.558747053,3.503671169,2.556531191
16:40:13,2.55816102,3.501091242,2.556346655
16:40:13,2.558154821,3.501432657,2.557131767
16:40:13,2.559677839,3.502980947,2.555689573
16:40:13,2.559156656,3.502985239,2.55484581
16:40:13,2.557929754,3.502473354,2.557008743
16:40:13,2.559073448,3.503733873,2.558320284
16:40:13,2.560486078,3.506620884,2.556374788
16:40:13,2.559334993,3.50511384,2.555956841
16:40:13,2.559069633,3.50484252,2.556027889
16:40:13,2.55917716,3.502289295,2.556952715
16:40:13,2.559031963,3.502277613,2.556233168
16:40:13,2.559608698,3.500919342,2.556500912
16:40:13,2.55885005,3.500454903,2.555842876
16:40:13,2.560130358,3.504898548,2.557124615
16:40:13,2.559497118,3.505710125,2.555531979
16:40:13,2.559083462,3.504349709,2.555278063
16:40:13,2.559384584,3.501879692,2.556525469
16:40:13,2.558805704,3.501821756,2.555504322
16:40:13,2.558475256,3.501755714,2.557404995
16:40:13,2.559817076,3.502675056,2.556946754
16:40:13,2.557973385,3.502158165,2.557260275
16:40:13,2.55809021,3.503737211,2.55612731
16:40:13,2.558861971,3.503337145,2.555626154
16:40:13,2.55917263,3.503237486,2.557968378
16:40:13,2.559921026,3.504627466,2.557915926
16:40:13,2.55995822,3.505538702,2.556479216
16:40:13,2.559300184,3.505248785,2.556617975
16:40:13,2.559112549,3.503898382,2.557153463
16:40:13,2.559687853,3.503538847,2.556647062
16:40:13,2.559108973,3.502923012,2.556810141
16:40:13,2.559160471,3.503613234,2.555145979
16:40:13,2.559457779,3.503632069,2.555258274
16:40:13,2.559267044,3.50403595,2.555002928
16:40:13,2.558683395,3.504076242,2.556111574
16:40:14,2.559137583,3.502472162,2.555518627
16:40:14,2.558933258,3.502586842,2.555827856
16:40:14,2.558759689,3.50159049,2.556495667
16:40:14,2.558650017,3.502881765,2.557080746
16:40:14,2.558238983,3.502843142,2.555246353
16:40:14,2.558722734,3.504753113,2.555230379
16:40:14,2.557650089,3.503420591,2.554356813
16:40:14,2.558884382,3.506168842,2.555360317
16:40:14,2.559505701,3.5069139,2.555143833
16:40:14,2.558755636,3.506817341,2.555023432
16:40:14,2.558805227,3.504523516,2.556924105
16:40:14,2.558799982,3.50343442,2.556977749
16:40:14,2.55848074,3.50311923,2.556725264
16:40:14,2.558002949,3.501897812,2.556550026
16:40:14,2.557734251,3.502346039,2.557641745
16:40:14,2.558357239,3.50154686,2.556844234
16:40:14,2.559025288,3.50199461,2.555114985
16:40:14,2.557944298,3.500734568,2.555270195
16:40:14,2.55808115,3.49992609,2.555461407
16:40:14,2.558915615,3.499840021,2.555790663
16:40:14,2.557851791,3.498683214,2.554806471
16:40:14,2.558151722,3.497797012,2.556033373
16:40:14,2.557635784,3.499241829,2.555557966
16:40:14,2.558860779,3.500508547,2.555756092
16:40:14,2.557771921,3.501568317,2.555281401
16:40:14,2.558679104,3.502184391,2.554753304
16:40:14,2.558490753,3.50029397,2.554027796
16:40:14,2.559072733,3.502071381,2.554978609
16:40:14,2.558140516,3.502084494,2.554643154
16:40:14,2.557144165,3.501954079,2.555321693
16:40:14,2.558106184,3.502000809,2.555113554
16:40:14,2.558371305,3.501920938,2.555128574
16:40:14,2.557626724,3.502247572,2.555993795
16:40:14,2.55894208,3.502370834,2.554911852
16:40:14,2.558741808,3.501645327,2.554765463
16:40:14,2.558768272,3.502687454,2.556438684
16:40:14,2.558766842,3.502313375,2.555393219
16:40:14,2.55869174,3.502826214,2.555582285
16:40:14,2.558559418,3.505207777,2.555849314
16:40:14,2.558556795,3.504494429,2.555587769
16:40:14,2.558405876,3.505752563,2.556568384
16:40:14,2.559528112,3.504100561,2.556651831
16:40:14,2.558860779,3.505461693,2.553998947
16:40:14,2.558609009,3.505826473,2.556500912
16:40:14,2.558299065,3.505573034,2.556003094
16:40:14,2.557774305,3.503392458,2.557568312
16:40:14,2.559390783,3.503277302,2.55650568
16:40:14,2.559774637,3.502576351,2.556965113
16:40:14,2.559723139,3.502430439,2.557497501
16:40:14,2.558670759,3.503076315,2.556350231
16:40:14,2.557961464,3.504408598,2.554887533
16:40:14,2.558545828,3.504732847,2.554922819
16:40:14,2.559864998,3.503504276,2.555918217
16:40:14,2.559681416,3.504349232,2.556252956
16:40:14,2.559260368,3.50345993,2.555361509
16:40:14,2.558200121,3.502757788,2.555442333
16:40:14,2.559607267,3.501915455,2.556639194
16:40:14,2.55969429,3.500754833,2.557062387
16:40:14,2.557259798,3.500084877,2.555332184
16:40:14,2.558520555,3.500741005,2.555024147
16:40:14,2.55848074,3.501701355,2.554769516
16:40:14,2.557872295,3.501377821,2.555707216
16:40:14,2.557647705,3.500324011,2.554842234
16:40:14,2.558917761,3.500460386,2.555174828
