Time,X,Y,Z
16:59:18,2.560168028,3.504611492,2.55853796
16:59:18,2.5595994,3.504373312,2.558183432
16:59:18,2.559660912,3.50414753,2.5564394
16:59:18,2.559595346,3.503504753,2.557898283
16:59:18,2.558685064,3.503767967,2.556920767
16:59:18,2.559350252,3.503545523,2.557698011
16:59:18,2.559830666,3.504700661,2.557618618
16:59:18,2.558837414,3.504617691,2.55682826
16:59:18,2.559523344,3.504486084,2.558102608
16:59:18,2.560549498,3.503896475,2.557285786
16:59:18,2.560237646,3.504495859,2.55865407
16:59:18,2.560172796,3.504908323,2.559124947
16:59:18,2.560433149,3.505452871,2.558145761
16:59:18,2.559590816,3.505182981,2.556969643
16:59:18,2.559167624,3.504923105,2.557341576
16:59:18,2.560374975,3.504961252,2.557403088
16:59:18,2.559311867,3.504169703,2.557613373
16:59:18,2.559884787,3.504000187,2.556957722
16:59:18,2.558867931,3.503731251,2.556070328
16:59:18,2.559010029,3.504340649,2.556264162
16:59:18,2.55974865,3.504915237,2.557143211
16:59:18,2.559846401,3.504876375,2.558407545
16:59:18,2.559794903,3.504100084,2.557476997
16:59:18,2.55949831,3.503433704,2.55854249
16:59:18,2.559543133,3.503989697,2.558129072
16:59:18,2.559707642,3.504829407,2.556965828
16:59:18,2.559816122,3.504826784,2.556992292
16:59:18,2.559370279,3.50415206,2.557009459
16:59:18,2.559769869,3.505241156,2.558557749
16:59:18,2.559775352,3.504764795,2.558158398
16:59:18,2.559606075,3.503984928,2.557249069
16:59:18,2.558578014,3.50400281,2.556627989
16:59:18,2.559200287,3.503964186,2.558348894
16:59:18,2.559540033,3.504258633,2.558143139
16:59:18,2.559651613,3.503852606,2.558336973
16:59:18,2.558773756,3.503698349,2.557513952
16:59:18,2.559812784,3.504155636,2.557288408
16:59:18,2.559417725,3.503724098,2.557611942
16:59:19,2.559836626,3.503659964,2.55565238
16:59:19,2.558913469,3.503525257,2.556496859
16:59:19,2.558685064,3.502561569,2.557703257
16:59:19,2.559286118,3.503377676,2.55561614
16:59:19,2.558693409,3.503667831,2.557078838
16:59:19,2.559225559,3.503513336,2.555656433
16:59:19,2.558668375,3.503082037,2.557669401
16:59:19,2.55794692,3.503037691,2.557375193
16:59:19,2.559309483,3.503319502,2.557223797
16:59:19,2.559118986,3.503838301,2.557053804
16:59:19,2.559234619,3.504104614,2.556092262
16:59:19,2.559077978,3.503843546,2.556669712
16:59:19,2.558808327,3.504462957,2.55701375
16:59:19,2.558936119,3.502900124,2.556472301
16:59:19,2.558699608,3.50331831,2.555763483
16:59:19,2.557736874,3.503855228,2.557376623
16:59:19,2.558945179,3.503263235,2.55607748
16:59:19,2.558732986,3.503541946,2.556280136
16:59:19,2.558815479,3.503082037,2.557540655
16:59:19,2.559352398,3.502676964,2.557289124
16:59:19,2.558943987,3.503949881,2.557572365
16:59:19,2.560036659,3.504346609,2.557481289
16:59:19,2.559587479,3.504125357,2.557298422
16:59:19,2.5591712,3.503719568,2.556740999
16:59:19,2.560751677,3.505896807,2.557829618
16:59:19,2.559688568,3.504513025,2.556527376
16:59:19,2.55982542,3.504477501,2.557697535
16:59:19,2.559800863,3.504372597,2.556973219
16:59:19,2.559363365,3.504719019,2.556706667
16:59:19,2.559358358,3.503978968,2.557790041
16:59:19,2.559970856,3.503483534,2.557829618
16:59:19,2.55858779,3.503112793,2.556092978
16:59:19,2.559201717,3.502309799,2.55619812
16:59:19,2.558548689,3.502317429,2.555885792
16:59:19,2.559185743,3.503411531,2.557830811
16:59:19,2.559722424,3.503563643,2.55650878
16:59:19,2.559610128,3.503118515,2.556854248
16:59:19,2.559367418,3.504027605,2.555821896
16:59:19,2.559374571,3.504113674,2.556555748
16:59:19,2.559085846,3.504252434,2.555581808
16:59:19,2.559263706,3.50329423,2.557472229
16:59:19,2.559511423,3.504474878,2.558240175
16:59:19,2.559051037,3.504330635,2.557891607
16:59:19,2.55989337,3.504799843,2.557047367
16:59:19,2.559982538,3.504161835,2.558108807
16:59:19,2.56033802,3.50501585,2.557478428
16:59:19,2.560649395,3.505517006,2.556499004
16:59:19,2.559971809,3.505427122,2.557082891
16:59:19,2.560060501,3.5046525,2.558063507
16:59:19,2.558693409,3.503417969,2.557279348
16:59:19,2.559868813,3.504224539,2.556320429
16:59:19,2.561093092,3.504655123,2.557109356
16:59:19,2.559503555,3.504187822,2.557600737
16:59:19,2.55978632,3.504023552,2.556969166
16:59:19,2.560002565,3.504225254,2.557638884
16:59:19,2.559580803,3.504227877,2.557155848
16:59:19,2.558811188,3.503610611,2.557988167
16:59:19,2.558938742,3.50450182,2.556843519
