Time,X,Y,Z
17:11:18,2.563387394,3.50918889,2.561647177
17:11:18,2.564538956,3.509328604,2.561821461
17:11:18,2.563956261,3.509443045,2.560201645
17:11:18,2.564500093,3.50940299,2.562375546
17:11:18,2.563682556,3.509312391,2.562058926
17:11:18,2.563437462,3.509814262,2.56276989
17:11:18,2.563584089,3.510332108,2.561524868
17:11:18,2.563547611,3.509579182,2.562185049
17:11:18,2.563904047,3.510099173,2.562291622
17:11:18,2.563735962,3.510137558,2.561257362
17:11:18,2.563057423,3.5090518,2.561285734
17:11:18,2.563431978,3.509759426,2.5620296
17:11:18,2.56323123,3.510408401,2.561852694
17:11:18,2.563021898,3.510507584,2.561179876
17:11:18,2.563755274,3.510469675,2.562556505
17:11:18,2.564336061,3.5101161,2.561768532
17:11:18,2.563788414,3.509325504,2.561516523
17:11:18,2.563570976,3.50985837,2.56221509
17:11:18,2.563348532,3.510172844,2.561508656
17:11:18,2.564446926,3.510842323,2.562120438
17:11:18,2.565186977,3.510728121,2.56106019
17:11:18,2.563730717,3.510149002,2.562225342
17:11:18,2.564507723,3.510126591,2.562339067
17:11:18,2.564331293,3.509951591,2.562072754
17:11:18,2.564074278,3.509370565,2.562454224
17:11:18,2.564774513,3.509617567,2.562563419
17:11:18,2.563988447,3.510203838,2.561761856
17:11:18,2.564141989,3.509973288,2.562610388
17:11:18,2.563444138,3.509782791,2.561518431
17:11:18,2.563767672,3.509520531,2.561112404
17:11:18,2.564355373,3.510340452,2.56276989
17:11:18,2.564181566,3.511445761,2.561647177
17:11:18,2.563995123,3.511261463,2.561579943
17:11:18,2.563707113,3.511355877,2.561182499
17:11:18,2.56380415,3.510330677,2.560854435
17:11:18,2.562677145,3.510045767,2.562561989
17:11:18,2.564304352,3.510871887,2.561837196
17:11:18,2.563882113,3.509407759,2.562091827
17:11:18,2.563816547,3.510905743,2.561581373
17:11:18,2.563695192,3.510719776,2.562507153
17:11:18,2.564210653,3.510816336,2.562229395
17:11:18,2.563241959,3.511217594,2.562697649
17:11:18,2.564186096,3.510979891,2.562563419
17:11:18,2.563924313,3.512294054,2.562189817
17:11:18,2.563750029,3.51010704,2.562683105
17:11:18,2.563303232,3.509720087,2.562898636
17:11:18,2.563311338,3.509771109,2.56180191
17:11:18,2.564237595,3.509692192,2.56117177
17:11:18,2.56413579,3.509827137,2.562185764
17:11:18,2.563475132,3.509966135,2.561197042
17:11:18,2.562920332,3.510356426,2.561738014
17:11:18,2.563930988,3.511310816,2.561808348
17:11:18,2.563426971,3.510525942,2.560486078
17:11:18,2.56434989,3.510698795,2.562145233
17:11:18,2.563582897,3.510177612,2.562993765
17:11:18,2.563839912,3.509576082,2.56223774
17:11:18,2.563808918,3.509541988,2.562144041
17:11:18,2.564049482,3.508733749,2.562315464
17:11:18,2.564072371,3.509042025,2.562429905
17:11:18,2.563981771,3.50957799,2.561490297
17:11:18,2.564120531,3.509783983,2.561276436
17:11:18,2.562742233,3.510317802,2.561349869
17:11:18,2.564264059,3.510898829,2.561507463
17:11:18,2.563628197,3.511087894,2.561431646
17:11:18,2.564369202,3.511363745,2.560917377
17:11:18,2.563878059,3.510919333,2.56089735
17:11:18,2.56364274,3.51119256,2.561805487
17:11:18,2.564065218,3.510935068,2.562847853
17:11:18,2.563928366,3.510159969,2.562021732
17:11:18,2.563631058,3.509871483,2.561388254
17:11:18,2.563582182,3.509440184,2.561528444
17:11:18,2.562607527,3.510112286,2.563333273
17:11:18,2.563380003,3.509931564,2.560961008
17:11:18,2.563509464,3.509648561,2.561140299
17:11:18,2.563731194,3.510761499,2.561472893
17:11:18,2.563373327,3.512194157,2.562871695
17:11:18,2.563722849,3.510867119,2.561962366
17:11:18,2.563570261,3.510702848,2.561397076
17:11:18,2.56426692,3.511251688,2.562065363
17:11:18,2.563598394,3.510728121,2.562317371
17:11:18,2.564262152,3.509995461,2.561994791
17:11:18,2.563942194,3.510187864,2.561513186
17:11:18,2.565069437,3.510139227,2.561420679
17:11:18,2.564297676,3.509953737,2.561429262
17:11:18,2.564233541,3.509827614,2.562076092
17:11:18,2.564004421,3.509564877,2.561665297
17:11:18,2.563616991,3.510445118,2.561392307
17:11:18,2.564026117,3.509945393,2.562790155
17:11:18,2.563430309,3.509747982,2.563384056
17:11:18,2.56369853,3.508820295,2.561980247
17:11:18,2.563467264,3.509396791,2.562139511
17:11:18,2.563359976,3.509557724,2.561866283
17:11:18,2.563718319,3.50992775,2.561994076
17:11:19,2.563933849,3.510904312,2.562186956
17:11:19,2.564655781,3.51115799,2.562015772
17:11:19,2.563664913,3.509713888,2.561866999
17:11:19,2.564244986,3.511855602,2.561062813
17:11:19,2.563981056,3.511117697,2.561560154
17:11:19,2.564494133,3.511054993,2.561800957
17:11:19,2.563922405,3.511250734,2.561793566
17:11:19,2.562996387,3.509215593,2.561154127
17:11:19,2.56289959,3.509794474,2.561619043
17:11:19,2.563033104,3.510161877,2.561762333
17:11:19,2.563771248,3.50893116,2.561887264
17:11:19,2.563459873,3.508836031,2.562954903
17:11:19,2.563272953,3.509687424,2.560909271
17:11:19,2.563340187,3.509275198,2.561783791
17:11:19,2.563104391,3.510578156,2.561129093
17:11:19,2.563501596,3.510564327,2.561454296
17:11:19,2.563443422,3.510711908,2.561019659
17:11:19,2.563895464,3.511036873,2.560667992
17:11:19,2.563507557,3.510325909,2.561770439
17:11:19,2.564592361,3.510466576,2.56288147
17:11:19,2.564410686,3.510219812,2.561332703
17:11:19,2.562942505,3.50942111,2.560634851
17:11:19,2.562678814,3.508676767,2.562007427
17:11:19,2.562826395,3.509131193,2.562615633
17:11:19,2.56381011,3.509549379,2.560417891
17:11:19,2.563282728,3.509421825,2.560563564
17:11:19,2.563587427,3.509168863,2.561833382
17:11:19,2.563166618,3.509074211,2.561056852
17:11:19,2.563781023,3.509590864,2.561004877
17:11:19,2.562817574,3.508897543,2.560613155
17:11:19,2.56319952,3.510306597,2.562716722
17:11:19,2.564240217,3.511132002,2.561228037
17:11:19,2.563219309,3.510889292,2.561859131
17:11:19,2.563378096,3.51053977,2.562256336
17:11:19,2.563370705,3.511050463,2.562774897
17:11:19,2.564715385,3.510793447,2.563043594
17:11:19,2.56380415,3.509497643,2.561837196
